"getTemplate","3.2","./libraries/legacy/application/application.php"
"getRouter","3.2","./libraries/legacy/application/application.php"
"stringURLSafe","3.2  Use JApplicationHelper::stringURLSafe instead","./libraries/legacy/application/application.php"
"getPathway","3.2","./libraries/legacy/application/application.php"
"getMenu","3.2","./libraries/legacy/application/application.php"
"getHash","3.2  Use JApplicationHelper::getHash instead","./libraries/legacy/application/application.php"
"_createConfiguration","3.2","./libraries/legacy/application/application.php"
"_createSession","3.2","./libraries/legacy/application/application.php"
"checkSession","3.2","./libraries/legacy/application/application.php"
"afterSessionStart","3.2","./libraries/legacy/application/application.php"
"getClientId","3.2","./libraries/legacy/application/application.php"
"isAdmin","3.2","./libraries/legacy/application/application.php"
"isSite","3.2","./libraries/legacy/application/application.php"
"isWinOs","4.0 Use the IS_WIN constant instead.","./libraries/legacy/application/application.php"
"isSSLConnection","3.2","./libraries/legacy/application/application.php"
"__toString","3.2","./libraries/legacy/application/application.php"
"__construct","3.0","./libraries/legacy/base/node.php"
"addChild","3.0","./libraries/legacy/base/node.php"
"setParent","3.0","./libraries/legacy/base/node.php"
"&getChildren","3.0","./libraries/legacy/base/node.php"
"&getParent","3.0","./libraries/legacy/base/node.php"
"hasChildren","3.0","./libraries/legacy/base/node.php"
"hasParent","3.0","./libraries/legacy/base/node.php"
"__construct","2.5","./libraries/legacy/base/observable.php"
"getState","2.5","./libraries/legacy/base/observable.php"
"notify","2.5","./libraries/legacy/base/observable.php"
"attach","2.5","./libraries/legacy/base/observable.php"
"detach","2.5","./libraries/legacy/base/observable.php"
"__construct","2.5","./libraries/legacy/base/observer.php"
"update","2.5","./libraries/legacy/base/observer.php"
"__construct","3.0","./libraries/legacy/base/tree.php"
"addChild","3.0","./libraries/legacy/base/tree.php"
"getParent","3.0","./libraries/legacy/base/tree.php"
"reset","3.0","./libraries/legacy/base/tree.php"
"__construct","3.0","./libraries/legacy/dispatcher/dispatcher.php"
"isError","4.0","./libraries/legacy/error/error.php"
"getError","4.0","./libraries/legacy/error/error.php"
"getErrors","4.0","./libraries/legacy/error/error.php"
"addToStack","4.0","./libraries/legacy/error/error.php"
"raise","4.0","./libraries/legacy/error/error.php"
"throwError","4.0 Just throw an Exception","./libraries/legacy/error/error.php"
"raiseError","4.0 Just throw an Exception","./libraries/legacy/error/error.php"
"raiseWarning","4.0 Use \Joomla\CMS\Factory::getApplication()->enqueueMessage($msg, 'warning') when wou want to notify the UI","./libraries/legacy/error/error.php"
"raiseNotice","4.0 Use \Joomla\CMS\Factory::getApplication()->enqueueMessage($msg, 'notice') when wou want to notify the UI","./libraries/legacy/error/error.php"
"getErrorHandling","4.0","./libraries/legacy/error/error.php"
"setErrorHandling","4.0","./libraries/legacy/error/error.php"
"attachHandler","4.0","./libraries/legacy/error/error.php"
"detachHandler","4.0","./libraries/legacy/error/error.php"
"registerErrorLevel","4.0","./libraries/legacy/error/error.php"
"translateErrorLevel","4.0","./libraries/legacy/error/error.php"
"handleIgnore","4.0","./libraries/legacy/error/error.php"
"handleEcho","4.0","./libraries/legacy/error/error.php"
"handleVerbose","4.0","./libraries/legacy/error/error.php"
"handleDie","4.0","./libraries/legacy/error/error.php"
"handleMessage","4.0","./libraries/legacy/error/error.php"
"handleLog","4.0","./libraries/legacy/error/error.php"
"handleCallback","4.0","./libraries/legacy/error/error.php"
"customErrorPage","4.0 Use \Joomla\CMS\Exception\ExceptionHandler::render() instead","./libraries/legacy/error/error.php"
"customErrorHandler","4.0 Throw an Exception or enqueue the message to the application, eg. \Joomla\CMS\Factory::getApplication()->enqueueMessage($msg)","./libraries/legacy/error/error.php"
"renderBacktrace","4.0 Use JLayoutHelper::render('joomla.error.backtrace', array('backtrace' => $error->getTrace())) instead","./libraries/legacy/error/error.php"
"getUri","1.7 Get the JInput object from the application instead","./libraries/legacy/request/request.php"
"getMethod","1.7 Use JInput::getMethod() instead","./libraries/legacy/request/request.php"
"getVar","1.7  Use JInput::get()","./libraries/legacy/request/request.php"
"getInt","1.7","./libraries/legacy/request/request.php"
"getUInt","1.7","./libraries/legacy/request/request.php"
"getFloat","1.7","./libraries/legacy/request/request.php"
"getBool","1.7","./libraries/legacy/request/request.php"
"getWord","1.7","./libraries/legacy/request/request.php"
"getCmd","1.7","./libraries/legacy/request/request.php"
"getString","1.7","./libraries/legacy/request/request.php"
"setVar","1.7","./libraries/legacy/request/request.php"
"get","1.7  Use JInput::get()","./libraries/legacy/request/request.php"
"set","1.7  Use JInput::set()","./libraries/legacy/request/request.php"
"checkToken","1.7 Use JSession::checkToken() instead. Note that 'default' has to become 'request'.","./libraries/legacy/request/request.php"
"_cleanVar","1.7","./libraries/legacy/request/request.php"
"allowCache","1.5  Use JApplicationWeb instead","./libraries/legacy/response/response.php"
"setHeader","3.2  Use JApplicationWeb::setHeader() instead","./libraries/legacy/response/response.php"
"getHeaders","3.2  Use JApplicationWeb::getHeaders() instead","./libraries/legacy/response/response.php"
"clearHeaders","3.2  Use JApplicationWeb::clearHeaders() instead","./libraries/legacy/response/response.php"
"sendHeaders","3.2  Use JApplicationWeb::sendHeaders() instead","./libraries/legacy/response/response.php"
"setBody","3.2  Use JApplicationWeb::setBody() instead","./libraries/legacy/response/response.php"
"prependBody","3.2  Use JApplicationWeb::prependBody() instead","./libraries/legacy/response/response.php"
"appendBody","3.2  Use JApplicationWeb::appendBody() instead","./libraries/legacy/response/response.php"
"getBody","3.2  Use JApplicationWeb::getBody() instead","./libraries/legacy/response/response.php"
"toString","3.2  Use JApplicationCms::toString() instead","./libraries/legacy/response/response.php"
"compress","3.2  Use JApplicationWeb::compress() instead","./libraries/legacy/response/response.php"
"clientEncoding","3.2  Use JApplicationWebClient instead","./libraries/legacy/response/response.php"
"__construct","2.5.5 Use JCrypt instead.","./libraries/legacy/simplecrypt/simplecrypt.php"
"decrypt","2.5.5  Use JCrypt instead.","./libraries/legacy/simplecrypt/simplecrypt.php"
"encrypt","2.5.5  Use JCrypt instead.","./libraries/legacy/simplecrypt/simplecrypt.php"
"getFeedParser","3.0 Use JFeed or supply your own methods","./libraries/legacy/simplepie/factory.php"
"__construct","3.2  Use SQL queries to interact with the session table.","./libraries/legacy/table/session.php"
"insert","3.2  Use SQL queries to interact with the session table.","./libraries/legacy/table/session.php"
"update","3.2  Use SQL queries to interact with the session table.","./libraries/legacy/table/session.php"
"destroy","3.2  Use SQL queries to interact with the session table.","./libraries/legacy/table/session.php"
"purge","3.2  Use SQL queries to interact with the session table.","./libraries/legacy/table/session.php"
"exists","3.2  Use SQL queries to interact with the session table.","./libraries/legacy/table/session.php"
"delete","3.2  Use SQL queries to interact with the session table.","./libraries/legacy/table/session.php"
"name","3.0  Use SimpleXMLElement instead.","./libraries/legacy/utilities/xmlelement.php"
"asFormattedXml","3.0  Use SimpleXMLElement::asXml() instead.","./libraries/legacy/utilities/xmlelement.php"
"loadByPsr0","4.0 this method will be removed","./libraries/loader.php"
"clearStatics","3.7.0  No replacement. Will be removed in 4.0.","./libraries/src/Access/Access.php"
"&preloadPermissionsParentIdMapping","3.7.0  No replacement. Will be removed in 4.0.","./libraries/src/Access/Access.php"
"getActions","12.3 (Platform) & 4.0 (CMS)  Use Access::getActionsFromFile or Access::getActionsFromData instead.","./libraries/src/Access/Access.php"
"clearStatics","4.0  Use `Joomla\CMS\Access\Access` directly","./libraries/src/Access/Wrapper/Access.php"
"check","4.0  Use `Joomla\CMS\Access\Access` directly","./libraries/src/Access/Wrapper/Access.php"
"checkGroup","4.0  Use `Joomla\CMS\Access\Access` directly","./libraries/src/Access/Wrapper/Access.php"
"getAssetRules","4.0  Use `Joomla\CMS\Access\Access` directly","./libraries/src/Access/Wrapper/Access.php"
"getGroupsByUser","4.0  Use `Joomla\CMS\Access\Access` directly","./libraries/src/Access/Wrapper/Access.php"
"getUsersByGroup","4.0  Use `Joomla\CMS\Access\Access` directly","./libraries/src/Access/Wrapper/Access.php"
"getAuthorisedViewLevels","4.0  Use `Joomla\CMS\Access\Access` directly","./libraries/src/Access/Wrapper/Access.php"
"getActions","12.3 (Platform) & 4.0 (CMS)  Use StaticAccess::getActionsFromFile or StaticAccess::getActionsFromData instead.","./libraries/src/Access/Wrapper/Access.php"
"getActionsFromFile","4.0  Use `Joomla\CMS\Access\Access` directly","./libraries/src/Access/Wrapper/Access.php"
"getActionsFromData","4.0  Use `Joomla\CMS\Access\Access` directly","./libraries/src/Access/Wrapper/Access.php"
"parseXMLInstallFile","4.0 Use \JInstaller::parseXMLInstallFile instead.","./libraries/src/Application/ApplicationHelper.php"
"parseXMLLangMetaFile","4.0 Use \JInstaller::parseXMLInstallFile instead.","./libraries/src/Application/ApplicationHelper.php"
"doExecute","4.0  The default concrete implementation of doExecute() will be removed, subclasses will need to provide their own implementation.","./libraries/src/Application/BaseApplication.php"
"__construct","4.0  Will be renamed $clientId","./libraries/src/Application/CMSApplication.php"
"getCfg","4.0  Use get() instead","./libraries/src/Application/CMSApplication.php"
"isAdmin","Use isClient('administrator') instead.","./libraries/src/Application/CMSApplication.php"
"isSite","Use isClient('site') instead.","./libraries/src/Application/CMSApplication.php"
"__construct","4.0  Will be renamed $language_filter","./libraries/src/Application/SiteApplication.php"
"getPageParameters","4.0  Use getParams() instead","./libraries/src/Application/SiteApplication.php"
"initialise","13.1 (Platform) & 4.0 (CMS)","./libraries/src/Application/WebApplication.php"
"isRedirectState","4.0","./libraries/src/Application/WebApplication.php"
"get","4.0  Implement own method in subclass","./libraries/src/Cache/CacheController.php"
"store","4.0  Implement own method in subclass","./libraries/src/Cache/CacheController.php"
"contains","4.0  This class path is autoloaded, manual inclusion is no longer necessary","./libraries/src/Cache/CacheStorage.php"
"test","12.3 (Platform) & 4.0 (CMS)","./libraries/src/Cache/CacheStorage.php"
"call","4.0","./libraries/src/Cache/Controller/CallbackController.php"
"start","4.0","./libraries/src/Cache/Controller/OutputController.php"
"end","4.0","./libraries/src/Cache/Controller/OutputController.php"
"__construct","4.0 Deprecated without replacement","./libraries/src/Cache/Storage/CacheliteStorage.php"
"getCredentials","4.0 Will be removed without replacement","./libraries/src/Client/ClientWrapper.php"
"_load","4.0  Use JComponentHelper::load() instead","./libraries/src/Component/ComponentHelper.php"
"__get","4.0  Access the item parameters through the `getParams()` method","./libraries/src/Component/ComponentRecord.php"
"__set","4.0  Set the item parameters through the `setParams()` method","./libraries/src/Component/ComponentRecord.php"
"__construct","4.0   Without replacment use CryptoCipher","./libraries/src/Crypt/Cipher/McryptCipher.php"
"decrypt","4.0 (CMS)","./libraries/src/Crypt/Cipher/SimpleCipher.php"
"hasStrongPasswordSupport","4.0","./libraries/src/Crypt/Crypt.php"
"create","4.0  Use PHP 5.5's native password hashing API","./libraries/src/Crypt/CryptPassword.php"
"verify","4.0  Use PHP 5.5's native password hashing API","./libraries/src/Crypt/CryptPassword.php"
"setDefaultType","4.0  Use PHP 5.5's native password hashing API","./libraries/src/Crypt/CryptPassword.php"
"getDefaultType","4.0  Use PHP 5.5's native password hashing API","./libraries/src/Crypt/CryptPassword.php"
"create","4.0  Use PHP 5.5's native password hashing API","./libraries/src/Crypt/Password/SimpleCryptPassword.php"
"setCost","4.0  Use PHP 5.5's native password hashing API","./libraries/src/Crypt/Password/SimpleCryptPassword.php"
"getSalt","4.0  Use PHP 5.5's native password hashing API","./libraries/src/Crypt/Password/SimpleCryptPassword.php"
"verify","4.0  Use PHP 5.5's native password hashing API","./libraries/src/Crypt/Password/SimpleCryptPassword.php"
"setDefaultType","4.0  Use PHP 5.5's native password hashing API","./libraries/src/Crypt/Password/SimpleCryptPassword.php"
"getDefaultType","4.0  Use PHP 5.5's native password hashing API","./libraries/src/Crypt/Password/SimpleCryptPassword.php"
"setType","4.0 - Document objects should be autoloaded instead","./libraries/src/Document/Document.php"
"addScript","4.0  The (url, mime, defer, async) method signature is deprecated, use (url, options, attributes) instead.","./libraries/src/Document/Document.php"
"addScriptVersion","4.0  This method is deprecated, use addScript(url, options, attributes) instead.","./libraries/src/Document/Document.php"
"addStyleSheet","4.0  The (url, mime, media, attribs) method signature is deprecated, use (url, options, attributes) instead.","./libraries/src/Document/Document.php"
"addStyleSheetVersion","4.0  This method is deprecated, use addStyleSheet(url, options, attributes) instead.","./libraries/src/Document/Document.php"
"parse","4.0 - Non-autoloadable class support is deprecated, only log a message though if a file is found","./libraries/src/Document/Document.php"
"fetchHead","4.0  Method code will be moved into the render method","./libraries/src/Document/Renderer/Html/HeadRenderer.php"
"save","4.0 Bind functionality to form submit through javascript","./libraries/src/Editor/Editor.php"
"getContent","4.0 Use Joomla.editors API, see core.js","./libraries/src/Editor/Editor.php"
"setContent","4.0 Use Joomla.editors API, see core.js","./libraries/src/Editor/Editor.php"
"isSSLConnection","13.3 (Platform) & 4.0 (CMS) - Use the isSSLConnection method on the application object.","./libraries/src/Environment/Browser.php"
"getApplication","13.3 (Platform) & 4.0 (CMS)","./libraries/src/Factory.php"
"getAcl","13.3 (Platform) & 4.0 (CMS) - Use JAccess directly.","./libraries/src/Factory.php"
"getFeedParser","4.0  Use directly JFeedFactory or supply SimplePie instead. Mehod will be proxied to JFeedFactory beginning in 3.2","./libraries/src/Factory.php"
"getXml","13.3 (Platform) & 4.0 (CMS) - Use SimpleXML directly.","./libraries/src/Factory.php"
"getEditor","12.3 (Platform) & 4.0 (CMS) - Use Editor directly","./libraries/src/Factory.php"
"getUri","13.3 (Platform) & 4.0 (CMS) - Use JUri directly.","./libraries/src/Factory.php"
"_remove","4.0 Use InputFilter::remove() instead","./libraries/src/Filter/InputFilter.php"
"_cleanTags","4.0 Use InputFilter::cleanTags() instead","./libraries/src/Filter/InputFilter.php"
"_cleanAttributes","4.0 Use InputFilter::cleanAttributes() instead","./libraries/src/Filter/InputFilter.php"
"_decode","4.0 Use InputFilter::decode() instead","./libraries/src/Filter/InputFilter.php"
"_escapeAttributeValues","4.0 Use InputFilter::escapeAttributeValues() instead","./libraries/src/Filter/InputFilter.php"
"_stripCSSExpressions","4.0 Use InputFilter::stripCSSExpressions() instead","./libraries/src/Filter/InputFilter.php"
"_ampReplaceCallback","4.0 Use OutputFilter::ampReplaceCallback() instead","./libraries/src/Filter/OutputFilter.php"
"objectHTMLSafe","4.0  Use `Joomla\CMS\Filter\OutputFilter` directly","./libraries/src/Filter/Wrapper/OutputFilterWrapper.php"
"linkXHTMLSafe","4.0  Use `Joomla\CMS\Filter\OutputFilter` directly","./libraries/src/Filter/Wrapper/OutputFilterWrapper.php"
"stringURLSafe","4.0  Use `Joomla\CMS\Filter\OutputFilter` directly","./libraries/src/Filter/Wrapper/OutputFilterWrapper.php"
"stringURLUnicodeSlug","4.0  Use `Joomla\CMS\Filter\OutputFilter` directly","./libraries/src/Filter/Wrapper/OutputFilterWrapper.php"
"ampReplace","4.0  Use `Joomla\CMS\Filter\OutputFilter` directly","./libraries/src/Filter/Wrapper/OutputFilterWrapper.php"
"_ampReplaceCallback","4.0  Use `Joomla\CMS\Filter\OutputFilter` directly","./libraries/src/Filter/Wrapper/OutputFilterWrapper.php"
"cleanText","4.0  Use `Joomla\CMS\Filter\OutputFilter` directly","./libraries/src/Filter/Wrapper/OutputFilterWrapper.php"
"stripImages","4.0  Use `Joomla\CMS\Filter\OutputFilter` directly","./libraries/src/Filter/Wrapper/OutputFilterWrapper.php"
"stripIframes","4.0  Use `Joomla\CMS\Filter\OutputFilter` directly","./libraries/src/Filter/Wrapper/OutputFilterWrapper.php"
"getControlGroup","3.2.3  Use renderField() instead of getControlGroup","./libraries/src/Form/Form.php"
"getControlGroups","3.2.3 Use renderFieldset() instead of getControlGroups","./libraries/src/Form/Form.php"
"getControlGroup","3.2.3 Use renderField() instead","./libraries/src/Form/FormField.php"
"loadFieldType","4.0  Use `Joomla\CMS\Form\FormHelper` directly","./libraries/src/Form/FormWrapper.php"
"loadRuleType","4.0  Use `Joomla\CMS\Form\FormHelper` directly","./libraries/src/Form/FormWrapper.php"
"loadFieldClass","4.0  Use `Joomla\CMS\Form\FormHelper` directly","./libraries/src/Form/FormWrapper.php"
"loadRuleClass","4.0  Use `Joomla\CMS\Form\FormHelper` directly","./libraries/src/Form/FormWrapper.php"
"addFieldPath","4.0  Use `Joomla\CMS\Form\FormHelper` directly","./libraries/src/Form/FormWrapper.php"
"addFormPath","4.0  Use `Joomla\CMS\Form\FormHelper` directly","./libraries/src/Form/FormWrapper.php"
"addRulePath","4.0  Use `Joomla\CMS\Form\FormHelper` directly","./libraries/src/Form/FormWrapper.php"
"getMd5Version","4.0  Usage of MD5SUM files is deprecated, use version instead.","./libraries/src/HTML/HTMLHelper.php"
"stylesheet","4.0  The (file, attribs, relative, pathOnly, detectBrowser, detectDebug) method signature is deprecated,","./libraries/src/HTML/HTMLHelper.php"
"script","4.0  The (file, framework, relative, pathOnly, detectBrowser, detectDebug) method signature is deprecated,","./libraries/src/HTML/HTMLHelper.php"
"getJSObject","4.0 Use `json_encode()` or `Joomla\Registry\Registry::toString('json')` instead","./libraries/src/HTML/HTMLHelper.php"
"_getActions","3.2  Use ContentHelper::getActions() instead","./libraries/src/Helper/ContentHelper.php"
"_load","4.0  Use LibraryHelper::loadLibrary() instead","./libraries/src/Helper/LibraryHelper.php"
"&_load","4.0  Use ModuleHelper::load() instead","./libraries/src/Helper/ModuleHelper.php"
"createTagsFromMetadata","4.0  This method is no longer used in the CMS and will not be replaced.","./libraries/src/Helper/TagsHelper.php"
"getTypeId","4.0  Use \JUcmType::getTypeId() instead","./libraries/src/Helper/TagsHelper.php"
"__construct","5.0 Use the class \Joomla\Image\Image instead","./libraries/src/Image/Image.php"
"__construct","5.0  Use Joomla\Image\ImageFilter instead.","./libraries/src/Image/ImageFilter.php"
"__construct","5.0  Use Joomla\Input\Cli instead","./libraries/src/Input/Cli.php"
"serialize","5.0  Use Joomla\Input\Cli instead","./libraries/src/Input/Cli.php"
"unserialize","5.0  Use Joomla\Input\Cli instead","./libraries/src/Input/Cli.php"
"parseArguments","5.0  Use Joomla\Input\Cli instead","./libraries/src/Input/Cli.php"
"__construct","5.0  Use Joomla\Input\Cookie instead","./libraries/src/Input/Cookie.php"
"set","5.0  Use Joomla\Input\Cookie instead","./libraries/src/Input/Cookie.php"
"__construct","5.0  Use Joomla\Input\Files instead","./libraries/src/Input/Files.php"
"get","5.0  Use Joomla\Input\Files instead","./libraries/src/Input/Files.php"
"decodeData","5.0  Use Joomla\Input\Files instead","./libraries/src/Input/Files.php"
"set","5.0  Use Joomla\Input\Files instead","./libraries/src/Input/Files.php"
"__construct","5.0  Use Joomla\Input\Input instead","./libraries/src/Input/Input.php"
"__get","5.0  Use Joomla\Input\Input instead","./libraries/src/Input/Input.php"
"getArray","5.0  Use Joomla\Input\Input instead","./libraries/src/Input/Input.php"
"getArrayRecursive","5.0  Use Joomla\Input\Input instead","./libraries/src/Input/Input.php"
"unserialize","5.0  Use Joomla\Input\Input instead","./libraries/src/Input/Input.php"
"__construct","5.0  Use Joomla\Input\Json instead","./libraries/src/Input/Json.php"
"getRaw","5.0  Use Joomla\Input\Json instead","./libraries/src/Input/Json.php"
"setupInstallPaths","4.0 - This path supports Joomla! 1.5 plugin folder layouts","./libraries/src/Installer/Adapter/PluginAdapter.php"
"__construct","4.0","./libraries/src/Installer/Installer.php"
"getAdapter","4.0  The internal adapter cache will no longer be supported,","./libraries/src/Installer/Installer.php"
"loadAllAdapters","4.0 - The adapter should be autoloaded or manually included by the caller","./libraries/src/Installer/Installer.php"
"splitSql","13.3  Use \JDatabaseDriver::splitSql() directly","./libraries/src/Installer/InstallerHelper.php"
"exists","3.7.0, use LanguageHelper::exists() instead.","./libraries/src/Language/Language.php"
"getMetadata","3.7.0, use LanguageHelper::getMetadata() instead.","./libraries/src/Language/Language.php"
"getKnownLanguages","3.7.0, use LanguageHelper::getKnownLanguages() instead.","./libraries/src/Language/Language.php"
"getLanguagePath","3.7.0, use LanguageHelper::getLanguagePath() instead.","./libraries/src/Language/Language.php"
"setLanguage","4.0 (CMS) - Instantiate a new Language object instead","./libraries/src/Language/Language.php"
"parseLanguageFiles","3.7.0, use LanguageHelper::parseLanguageFiles() instead.","./libraries/src/Language/Language.php"
"parseXMLLanguageFile","3.7.0, use LanguageHelper::parseXMLLanguageFile() instead.","./libraries/src/Language/Language.php"
"getSiteLangs","3.7.0  Use \JLanguageHelper::getInstalledLanguages(0) instead.","./libraries/src/Language/Multilanguage.php"
"_","4.0  Use `JText` directly","./libraries/src/Language/Wrapper/JTextWrapper.php"
"alt","4.0  Use `JText` directly","./libraries/src/Language/Wrapper/JTextWrapper.php"
"plural","4.0  Use `JText` directly","./libraries/src/Language/Wrapper/JTextWrapper.php"
"sprintf","4.0  Use `JText` directly","./libraries/src/Language/Wrapper/JTextWrapper.php"
"printf","4.0  Use `JText` directly","./libraries/src/Language/Wrapper/JTextWrapper.php"
"script","4.0  Use `JText` directly","./libraries/src/Language/Wrapper/JTextWrapper.php"
"createLanguageList","4.0  Use `Joomla\CMS\Language\LanguageHelper` directly","./libraries/src/Language/Wrapper/LanguageHelperWrapper.php"
"detectLanguage","4.0  Use `Joomla\CMS\Language\LanguageHelper` directly","./libraries/src/Language/Wrapper/LanguageHelperWrapper.php"
"getLanguages","4.0  Use `Joomla\CMS\Language\LanguageHelper` directly","./libraries/src/Language/Wrapper/LanguageHelperWrapper.php"
"utf8_latin_to_ascii","4.0  Use `Joomla\CMS\Language\Transliterate` directly","./libraries/src/Language/Wrapper/TransliterateWrapper.php"
"setLayout","3.5  Use setLayoutId()","./libraries/src/Layout/FileLayout.php"
"refreshIncludePaths","3.5  Use FileLayout::clearIncludePaths()","./libraries/src/Layout/FileLayout.php"
"authorise","3.0  Use \JAccess instead.","./libraries/src/MVC/Controller/BaseController.php"
"__construct","3.0","./libraries/src/MVC/View/HtmlView.php"
"assign","3.0 Use native PHP syntax.","./libraries/src/MVC/View/HtmlView.php"
"assignRef","3.0  Use native PHP syntax.","./libraries/src/MVC/View/HtmlView.php"
"setEscape","3.0  Override \JViewLegacy::escape() instead.","./libraries/src/MVC/View/HtmlView.php"
"sendAdminMail","4.0  Without replacement please implement it in your own code","./libraries/src/Mail/Mail.php"
"cleanLine","4.0 Will be removed without replacement","./libraries/src/Mail/MailWrapper.php"
"__construct","4.0  Will convert to $items","./libraries/src/Menu/AbstractMenu.php"
"getItem","4.0 Everything in this block is deprecated but the warning is only logged after the file_exists","./libraries/src/Menu/AbstractMenu.php"
"__get","4.0  Access the item parameters through the `getParams()` method","./libraries/src/Menu/MenuItem.php"
"__set","4.0  Set the item parameters through the `setParams()` method","./libraries/src/Menu/MenuItem.php"
"__isset","4.0 Deprecated without replacement","./libraries/src/Menu/MenuItem.php"
"get","4.0","./libraries/src/Menu/MenuItem.php"
"set","4.0","./libraries/src/Menu/MenuItem.php"
"__construct","4.0","./libraries/src/Object/CMSObject.php"
"__toString","12.3  Classes should provide their own __toString() implementation.","./libraries/src/Object/CMSObject.php"
"getError","12.3  JError has been deprecated","./libraries/src/Object/CMSObject.php"
"getErrors","12.3  JError has been deprecated","./libraries/src/Object/CMSObject.php"
"setError","12.3  JError has been deprecated","./libraries/src/Object/CMSObject.php"
"__construct","4.0  Will convert to $pathway","./libraries/src/Pathway/Pathway.php"
"getPathway","4.0 Everything in this block is deprecated but the warning is only logged after the file_exists","./libraries/src/Pathway/Pathway.php"
"_makeItem","4.0  Use makeItem() instead","./libraries/src/Pathway/Pathway.php"
"_import","4.0  Use PluginHelper::import() instead","./libraries/src/Plugin/PluginHelper.php"
"_load","4.0  Use PluginHelper::load() instead","./libraries/src/Plugin/PluginHelper.php"
"getmicrotime","12.3 (Platform) & 4.0 (CMS) - Use PHP's microtime(1)","./libraries/src/Profiler/Profiler.php"
"getMemory","12.3 (Platform) & 4.0 (CMS) - Use PHP's native memory_get_usage()","./libraries/src/Profiler/Profiler.php"
"__construct","4.0","./libraries/src/Router/Router.php"
"parse","4.0 Everything in this block is deprecated but the warning is only logged after the file_exists","./libraries/src/Router/Router.php"
"getMode","4.0","./libraries/src/Router/Router.php"
"setMode","4.0","./libraries/src/Router/Router.php"
"_parseRawRoute","4.0  Attach your logic as rule to the main parse stage","./libraries/src/Router/Router.php"
"parseRawRoute","4.0  Attach your logic as rule to the main parse stage","./libraries/src/Router/Router.php"
"_parseSefRoute","4.0  Attach your logic as rule to the main parse stage","./libraries/src/Router/Router.php"
"parseSefRoute","4.0  Attach your logic as rule to the main parse stage","./libraries/src/Router/Router.php"
"_buildRawRoute","4.0  Attach your logic as rule to the main build stage","./libraries/src/Router/Router.php"
"buildRawRoute","4.0  Attach your logic as rule to the main build stage","./libraries/src/Router/Router.php"
"_buildSefRoute","4.0  Attach your logic as rule to the main build stage","./libraries/src/Router/Router.php"
"buildSefRoute","4.0  Attach your logic as rule to the main build stage","./libraries/src/Router/Router.php"
"_processParseRules","4.0  Use processParseRules() instead","./libraries/src/Router/Router.php"
"_processBuildRules","4.0  Use processBuildRules() instead","./libraries/src/Router/Router.php"
"_createUri","4.0  Use createUri() instead","./libraries/src/Router/Router.php"
"_encodeSegments","4.0  This should be performed in the component router instead","./libraries/src/Router/Router.php"
"encodeSegments","4.0  This should be performed in the component router instead","./libraries/src/Router/Router.php"
"_decodeSegments","4.0  This should be performed in the component router instead","./libraries/src/Router/Router.php"
"decodeSegments","4.0  This should be performed in the component router instead","./libraries/src/Router/Router.php"
"parseRawRoute","4.0  Attach your logic as rule to the main parse stage","./libraries/src/Router/SiteRouter.php"
"parseSefRoute","4.0  Attach your logic as rule to the main parse stage","./libraries/src/Router/SiteRouter.php"
"buildRawRoute","4.0  Attach your logic as rule to the main build stage","./libraries/src/Router/SiteRouter.php"
"_buildSefRoute","4.0  Attach your logic as rule to the main build stage","./libraries/src/Router/SiteRouter.php"
"buildSefRoute","4.0  Attach your logic as rule to the main build stage","./libraries/src/Router/SiteRouter.php"
"processBuildRules","4.0  The special logic should be implemented as rule","./libraries/src/Router/SiteRouter.php"
"__construct","3.1.4 Class will be removed upon completion of transition to UCM","./libraries/src/Table/Content.php"
"_getAssetName","3.1.4 Class will be removed upon completion of transition to UCM","./libraries/src/Table/Content.php"
"_getAssetTitle","3.1.4 Class will be removed upon completion of transition to UCM","./libraries/src/Table/Content.php"
"_getAssetParentId","3.1.4 Class will be removed upon completion of transition to UCM","./libraries/src/Table/Content.php"
"bind","3.1.4 Class will be removed upon completion of transition to UCM","./libraries/src/Table/Content.php"
"check","3.1.4 Class will be removed upon completion of transition to UCM","./libraries/src/Table/Content.php"
"getDefaultAssetValues","3.4 Class will be removed upon completion of transition to UCM","./libraries/src/Table/Content.php"
"store","3.1.4 Class will be removed upon completion of transition to UCM","./libraries/src/Table/Content.php"
"createObserver","Never use this","./libraries/src/Table/Observer/ContentHistory.php"
"createObserver","Never use this","./libraries/src/Table/Observer/Tags.php"
"fetchButton","Unused, will be removed in 4.0]","./libraries/src/Toolbar/Button/PopupButton.php"
"addButtonPath","3.8.0","./libraries/src/Toolbar/Toolbar.php"
"update","4.0  No replacement.","./libraries/src/Updater/Updater.php"
"setPath","4.0  Use {@link \Joomla\Uri\Uri::setPath()}","./libraries/src/Uri/Uri.php"
"_cleanPath","4.0   Use {@link \Joomla\Uri\Uri::cleanPath()} instead","./libraries/src/Uri/Uri.php"
"__construct","4.0  Use `Joomla\CMS\User\UserHelper` directly","./libraries/src/User/User.php"
"getInstance","4.0]","./libraries/src/User/User.php"
"getParameters","12.3 (Platform) & 4.0 (CMS) - Instead use User::getParam()","./libraries/src/User/User.php"
"getCryptedPassword","4.0","./libraries/src/User/UserHelper.php"
"getSalt","4.0","./libraries/src/User/UserHelper.php"
"invalidateCookie","4.0  This is handled in the authentication plugin itself. The 'invalid' column in the db should be removed as well","./libraries/src/User/UserHelper.php"
